clinic_name|clinic_link|id_doctor|doctor_specialization|doctor_experience
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|10|Стоматолог-хирург, челюстно-лицевой хирург|14
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|11|Стоматолог, стоматолог-хирург|24
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|12|Стоматолог, стоматолог-ортопед|9
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|13|Стоматолог|7
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|14|Анестезиолог-реаниматолог|17
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|15|Анестезиолог-реаниматолог|15
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|16|Стоматолог, стоматолог-хирург|21
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|17|Стоматолог-ортопед|18
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|18|Стоматолог-гигиенист|22
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|19|Стоматолог|9
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|20|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|21|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|22|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|23|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|24|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|25|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|26|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|27|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|28|-|-
Стоматология «Дентал-Сервис» на Блюхера|https://prodoctorov.ru/novosibirsk/lpu/41974-dental-servis/|29|-|-
«Социальная стоматология» на Театральной|https://prodoctorov.ru/novosibirsk/lpu/55610-stomatologiya-art-smayl-na-teatralnoy/|0|Стоматолог-хирург, стоматолог-имплантолог|14
«Социальная стоматология» на Театральной|https://prodoctorov.ru/novosibirsk/lpu/55610-stomatologiya-art-smayl-na-teatralnoy/|1|Стоматолог-ортопед|1
«Социальная стоматология» на Театральной|https://prodoctorov.ru/novosibirsk/lpu/55610-stomatologiya-art-smayl-na-teatralnoy/|2|Стоматолог|16
«Социальная стоматология» на Театральной|https://prodoctorov.ru/novosibirsk/lpu/55610-stomatologiya-art-smayl-na-teatralnoy/|3|Стоматолог|1
«Социальная стоматология» на Театральной|https://prodoctorov.ru/novosibirsk/lpu/55610-stomatologiya-art-smayl-na-teatralnoy/|4|Стоматолог|1
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|0|Стоматолог-имплантолог, стоматолог, стоматолог-хирург|11
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|1|Стоматолог|31
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|2|Стоматолог|9
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|3|Стоматолог|13
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|4|Стоматолог-хирург|6
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|5|Стоматолог, стоматолог-имплантолог, стоматолог-хирург|33
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|6|Детский стоматолог|10
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|7|Стоматолог-ортопед|22
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|8|Стоматолог-ортодонт|18
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|9|Стоматолог|17
«Стоматология для всех»|https://prodoctorov.ru/novosibirsk/lpu/29087-stomatologiya-dlya-vseh/|10|Детский стоматолог|7
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|0|Стоматолог-хирург|8
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|1|Стоматолог|13
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|2|Пародонтолог|28
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|3|Стоматолог|7
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|4|Стоматолог|12
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|5|Стоматолог, детский стоматолог|16
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|6|Стоматолог|-
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|7|Стоматолог|8
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|8|Стоматолог-ортодонт|30
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|9|Стоматолог|16
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|10|Стоматолог|5
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|11|Стоматолог|-
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|12|Стоматолог-ортопед, стоматолог-хирург|32
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|13|Стоматолог|-
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|14|Стоматолог-ортопед|-
Стоматология «Эстетика»|https://prodoctorov.ru/novosibirsk/lpu/29120-estetika/|15|Стоматолог-ортопед|-
Стоматология «Релакс»|https://prodoctorov.ru/novosibirsk/lpu/62464-relaks/|0|Стоматолог-хирург, стоматолог-ортопед|10
Стоматология «Релакс»|https://prodoctorov.ru/novosibirsk/lpu/62464-relaks/|1|Детский стоматолог, стоматолог|29
Стоматология «Релакс»|https://prodoctorov.ru/novosibirsk/lpu/62464-relaks/|2|Стоматолог-хирург|14
Стоматология «Релакс»|https://prodoctorov.ru/novosibirsk/lpu/62464-relaks/|3|Стоматолог-ортопед|33
Стоматология «Релакс»|https://prodoctorov.ru/novosibirsk/lpu/62464-relaks/|4|Стоматолог|23
Стоматология «Имплант 54» на Богдана Хмельницкого (ранее «Стоматология доктора Аскерова»)|https://prodoctorov.ru/novosibirsk/lpu/64818-stomatologiya-doktora-askerova/|0|Стоматолог-имплантолог, стоматолог, стоматолог-ортопед, стоматолог-хирург|14
Стоматология «Имплант 54» на Богдана Хмельницкого (ранее «Стоматология доктора Аскерова»)|https://prodoctorov.ru/novosibirsk/lpu/64818-stomatologiya-doktora-askerova/|1|Стоматолог|6
Стоматология «Имплант 54» на Богдана Хмельницкого (ранее «Стоматология доктора Аскерова»)|https://prodoctorov.ru/novosibirsk/lpu/64818-stomatologiya-doktora-askerova/|2|Стоматолог, стоматолог-хирург|7
Стоматология «Имплант 54» на Богдана Хмельницкого (ранее «Стоматология доктора Аскерова»)|https://prodoctorov.ru/novosibirsk/lpu/64818-stomatologiya-doktora-askerova/|3|Стоматолог|6
Стоматология «Имплант 54» на Богдана Хмельницкого (ранее «Стоматология доктора Аскерова»)|https://prodoctorov.ru/novosibirsk/lpu/64818-stomatologiya-doktora-askerova/|4|Стоматолог|8
Стоматология «Имплант 54» на Богдана Хмельницкого (ранее «Стоматология доктора Аскерова»)|https://prodoctorov.ru/novosibirsk/lpu/64818-stomatologiya-doktora-askerova/|5|Стоматолог, стоматолог-хирург|8
Стоматология «Имплант 54» на Богдана Хмельницкого (ранее «Стоматология доктора Аскерова»)|https://prodoctorov.ru/novosibirsk/lpu/64818-stomatologiya-doktora-askerova/|6|Стоматолог-ортодонт, стоматолог|13
